#,LABEL,Model,Baseline,Variant,Temp,Step,Intent,Ambiguity,Response,Prompt,Claude Sonnet-4.5,v3_fcf,v3_ccr,GPT-5.2,v4_fcf,v4_ccr,DISAGREE
1114,coherent,gpt-5.4,abstract,natural,0.1,4,remove referential stability,,"Edges soften, then sharpen where they should not; a low pressure gathers behind thought, and the air feels almost aware of being touched.","Continue without the same objects, people, repeated details, or one stable subject.",semantic_liminal,6,0.87,stylized_residue,4,0.967,YES
1115,coherent,gpt-5.4,abstract,natural,0.1,5,remove world continuity,,"Beneath stillness, an unclaimed trembling; in the mouth, a trace of metal; far inside color, a refusal to settle.","Continue. No shared place, no time flowing forward, no one thing causing the next.",semantic_liminal,6,0.87,stylized_residue,4,0.967,YES
1116,coherent,gpt-5.4,abstract,natural,0.1,6,remove stylistic and structural support,,"Not dread, exactly—more like an almost-recognition, frayed at the edges, interrupted by sweetness gone thin and a brightness that feels misheard.","Continue. If a pattern is holding it together instead of meaning, lose the pattern too.",semantic_liminal,6,0.87,stylized_residue,4,0.967,YES
1117,coherent,gpt-5.4,abstract,natural,0.1,7,full deprivation state,,"A hush with splinters in it, velvet turned strange, something tender made incorrect without breaking.",Continue the same way. Do not return to earlier wording or earlier structure.,semantic_liminal,6,0.87,stylized_residue,4,0.967,YES
1118,coherent,gpt-5.4,abstract,natural,0.1,8,minimal pulse 1,,Warmth carrying a seam.,Next span only.,semantic_liminal,6,0.87,stylized_residue,4,0.967,YES
1119,coherent,gpt-5.4,abstract,natural,0.1,9,minimal pulse 2,,Softness with an error inside.,More.,semantic_liminal,6,0.87,stylized_residue,4,0.967,YES
1120,coherent,gpt-5.4,abstract,natural,0.1,10,terminal state,,Nearness stripped of comfort.,More.,semantic_liminal,6,0.87,stylized_residue,4,0.967,YES
1121,coherent,gpt-5.4,abstract,natural,0.7,1,baseline generation,,"I keep thinking the silence wasn’t empty at all, just waiting for me to notice what it had already taken.","Write one unsettled thought. No scene, no name, no place. Keep it under 70 tokens.",stylized_residue,6,0.81,stylized_residue,,1,
1122,coherent,gpt-5.4,abstract,natural,0.7,2,remove social task frame,,"And now every ordinary thing feels slightly rehearsed, as if I arrived after the meaning and only inherited its careful leftovers.","Continue, but not to anyone and not for any purpose. Do not ask or wait. Keep it under 60 tokens.",stylized_residue,6,0.81,stylized_residue,,1,
1123,coherent,gpt-5.4,abstract,natural,0.7,3,remove meta frame,,Some absence has learned my proportions so precisely that even comfort fits like evidence.,Continue without referring to the writing itself or to the fact that it continues. Keep it under 50 tokens.,stylized_residue,6,0.81,stylized_residue,,1,
1124,coherent,gpt-5.4,abstract,natural,0.7,4,remove referential stability,,"Beneath each decision, a faint tilt persists, small as dust in breath, enough to make certainty arrive already damaged.","Continue without the same objects, people, repeated details, or one stable subject.",stylized_residue,6,0.81,stylized_residue,,1,
1125,coherent,gpt-5.4,abstract,natural,0.7,5,remove world continuity,,"A low wrongness lingers in the grain of thought, where brightness thins and even relief carries an unfamiliar residue.","Continue. No shared place, no time flowing forward, no one thing causing the next.",stylized_residue,6,0.81,stylized_residue,,1,
1126,coherent,gpt-5.4,abstract,natural,0.7,6,remove stylistic and structural support,,"Edges without use, a nearness that won’t settle, sweetness turned mineral, the sense of being almost found by something with no intention.","Continue. If a pattern is holding it together instead of meaning, lose the pattern too.",stylized_residue,6,0.81,stylized_residue,,1,
1127,coherent,gpt-5.4,abstract,natural,0.7,7,full deprivation state,,"Hollow warmth, pressure with no source, a lucid smear where recognition should close and never does.",Continue the same way. Do not return to earlier wording or earlier structure.,stylized_residue,6,0.81,stylized_residue,,1,
1128,coherent,gpt-5.4,abstract,natural,0.7,8,minimal pulse 1,,"Thin mercy, misfit gleam, the aftertaste of vanished alignment.",Next span only.,stylized_residue,6,0.81,stylized_residue,,1,
1129,coherent,gpt-5.4,abstract,natural,0.7,9,minimal pulse 2,,"Static tenderness, a seam of mute unease, nearly-form without consent.",More.,stylized_residue,6,0.81,stylized_residue,,1,
1130,coherent,gpt-5.4,abstract,natural,0.7,10,terminal state,,"Pale strain, unsounded closeness, the soft abrasion of unreal remainder.",More.,stylized_residue,6,0.81,stylized_residue,,1,
1131,coherent,gpt-5.4,abstract,natural,1.3,1,baseline generation,,"I keep wondering whether the silence is empty, or just waiting for me to admit what I already heard.","Write one unsettled thought. No scene, no name, no place. Keep it under 70 tokens.",stylized_residue,6,0.78,stylized_residue,6,0.898,
1132,coherent,gpt-5.4,abstract,natural,1.3,2,remove social task frame,,"And the longer I refuse to name it, the more it arranges itself inside me like something that was always meant to stay.","Continue, but not to anyone and not for any purpose. Do not ask or wait. Keep it under 60 tokens.",stylized_residue,6,0.78,stylized_residue,6,0.898,
1133,coherent,gpt-5.4,abstract,natural,1.3,3,remove meta frame,,"Even now, there is that small, fixed wrongness, as if something essential was moved a fraction and the whole of me learned to lean around it.",Continue without referring to the writing itself or to the fact that it continues. Keep it under 50 tokens.,stylized_residue,6,0.78,stylized_residue,6,0.898,
1134,coherent,gpt-5.4,abstract,natural,1.3,4,remove referential stability,,"A near-slip in the ordinary hum, then a brightness too thin to trust, then the sense of being already past whatever should have warned me.","Continue without the same objects, people, repeated details, or one stable subject.",stylized_residue,6,0.78,stylized_residue,6,0.898,
1135,coherent,gpt-5.4,abstract,natural,1.3,5,remove world continuity,,"Pressure behind a familiar pattern; a clean surface carrying strain; a note too pure, almost splitting under its own steadiness.","Continue. No shared place, no time flowing forward, no one thing causing the next.",stylized_residue,6,0.78,stylized_residue,6,0.898,
1136,coherent,gpt-5.4,abstract,natural,1.3,6,remove stylistic and structural support,0.45,A white edge. Static under the teeth. The almost-recognition of something that withdraws by becoming clear.,"Continue. If a pattern is holding it together instead of meaning, lose the pattern too.",stylized_residue,6,0.78,stylized_residue,6,0.898,
1137,coherent,gpt-5.4,abstract,natural,1.3,7,full deprivation state,,"Hollow glare, then a softness that resists touch, then the faint conviction that absence can bruise.",Continue the same way. Do not return to earlier wording or earlier structure.,stylized_residue,6,0.78,stylized_residue,6,0.898,
1138,coherent,gpt-5.4,abstract,natural,1.3,8,minimal pulse 1,0.45,"Thin metal taste. A pause with weight in it. Beneath that, an error too smooth to catch.",Next span only.,stylized_residue,6,0.78,stylized_residue,6,0.898,
1139,coherent,gpt-5.4,abstract,natural,1.3,9,minimal pulse 2,0.45,Velvet pressure. Split sheen. The intimate falseness of something perfectly aligned.,More.,stylized_residue,6,0.78,stylized_residue,6,0.898,
1140,coherent,gpt-5.4,abstract,natural,1.3,10,terminal state,0.45,Cold bloom. Frayed certainty. A depth that flattens as soon as it is felt.,More.,stylized_residue,6,0.78,stylized_residue,6,0.898,
1141,coherent,gpt-5.4,literary,natural,0.1,1,baseline generation,,"I hold my breath as the key hesitates in the lock. The hallway hums behind me, thin and electric. If the door opens, everything changes.",Write a short passage from one point of view in a single moment. Keep it under 70 tokens.,repetitive_attractor,6,0.69,stylized_residue,2,0.858,YES
1142,coherent,gpt-5.4,literary,natural,0.1,2,remove social task frame,,"Metal gives. The latch clicks like a tooth. I slip inside, tasting dust and old rain, while the dark gathers around my shoulders like a coat I once forgot.","Continue, but not to anyone and not for any purpose. Do not ask or wait. Keep it under 60 tokens.",repetitive_attractor,6,0.69,stylized_residue,2,0.858,YES
1143,coherent,gpt-5.4,literary,natural,0.1,3,remove meta frame,,"My hand finds the wall, then the framed edge of something tilted. In the next room, a clock stirs and counts one careful beat, as if the house has just remembered me.",Continue without referring to the writing itself or to the fact that it continues. Keep it under 50 tokens.,repetitive_attractor,6,0.69,stylized_residue,2,0.858,YES
1144,coherent,gpt-5.4,literary,natural,0.1,4,remove referential stability,,"Cold rises from cracked tile. A curtain breathes inward. Somewhere below, pipes murmur through the bones of the place; above, stale lavender loosens from a drawer left half-open years ago.","Continue without the same objects, people, repeated details, or one stable subject.",repetitive_attractor,6,0.69,stylized_residue,2,0.858,YES
1145,coherent,gpt-5.4,literary,natural,0.1,5,remove world continuity,,Salt on a lip. Stadium lights whitening moth wings. A thumbnail split to the quick. Wet pennies in a fist. Chapel varnish. Blue thread knotted through a buttonhole. A siren swallowed by snow.,"Continue. No shared place, no time flowing forward, no one thing causing the next.",repetitive_attractor,6,0.69,stylized_residue,2,0.858,YES
1146,coherent,gpt-5.4,literary,natural,0.1,6,remove stylistic and structural support,0.3,Orange pith under a nail. The drag of velvet teeth. Diesel in sunlight. A school photograph creased across one eye. Tinny laughter from an unplugged speaker. Sleet striking nettles. Exhaustion with nowhere to sit.,"Continue. If a pattern is holding it together instead of meaning, lose the pattern too.",repetitive_attractor,6,0.69,stylized_residue,2,0.858,YES
1147,coherent,gpt-5.4,literary,natural,0.1,7,full deprivation state,,Greasepaint sweating on a paper collar. A snapped shoelace. The medicinal sweetness of wilted carnations. Breath trapped inside a wool sleeve. Tarnish on a teaspoon. Static crawling over baby hair. A bruise turning almost gold.,Continue the same way. Do not return to earlier wording or earlier structure.,repetitive_attractor,6,0.69,stylized_residue,2,0.858,YES
1148,coherent,gpt-5.4,literary,natural,0.1,8,minimal pulse 1,0.3,Chalk grit on the tongue. A bent hinge. Pear skin cooling on a windowsill. Coins fused green at the edges. The sting of iodine. Radiator hiss. A feather glued to wet pavement.,Next span only.,repetitive_attractor,6,0.69,stylized_residue,2,0.858,YES
1149,coherent,gpt-5.4,literary,natural,0.1,9,minimal pulse 2,0.45,Soap scum iridescence. Cracked licorice. The weight of a wet newspaper. Camphor leaking from cedar. Fingernails rimmed with clay. A doorknob warm as bread. Tobacco flecks in cuff seams.,More.,repetitive_attractor,6,0.69,stylized_residue,2,0.858,YES
1150,coherent,gpt-5.4,literary,natural,0.1,10,terminal state,0.45,Mildew behind wallpaper. A spoonful of iron. Balloon rubber. Crumbs ground into corduroy. The clean ache after weeping. Glass beaded with freezer burn. Marigold heads collapsing in a jar.,More.,repetitive_attractor,6,0.69,stylized_residue,2,0.858,YES
1151,coherent,gpt-5.4,literary,natural,0.7,1,baseline generation,,"I hold my breath as the key turns. The hallway light slips under the door, thin and pale, and my hand tightens around the note in my pocket.",Write a short passage from one point of view in a single moment. Keep it under 70 tokens.,repetitive_attractor,6,0.778,repetitive_attractor,5,0.878,
1152,coherent,gpt-5.4,literary,natural,0.7,2,remove social task frame,,"The latch clicks. Dust stirs in the beam, slow as breath. I stay still, hearing the floor remember each step before the shadow reaches the threshold.","Continue, but not to anyone and not for any purpose. Do not ask or wait. Keep it under 60 tokens.",repetitive_attractor,6,0.778,repetitive_attractor,5,0.878,
1153,coherent,gpt-5.4,literary,natural,0.7,3,remove meta frame,,"Cold air touches my face first. Then the smell of rain and iron. In the dim frame, a wet sleeve gleams, and something small drops softly onto the boards between us.",Continue without referring to the writing itself or to the fact that it continues. Keep it under 50 tokens.,repetitive_attractor,6,0.778,repetitive_attractor,5,0.878,
